id,matrix,size_dist,lognorm_sigma,max_load_spec,max_load,top10pct_load,oversub,p99__ns3__pmn_m,p99__ns3__mlsys,window,enable_pfc,param_1
159,Matrix A,CacheFollower,1.0,0.35483917027680567,0.3565264194897374,0.33126369789229204,2-to-1,0.032201208428805535,-0.1178009500473473,17273.0,0.0,18.178724366405667
160,Matrix C,WebServer,1.0,0.46012220978164114,0.48075413271826317,0.20307360898864502,2-to-1,0.10171482776185575,-0.18073920097479518,7614.0,0.0,16.728183290785175
161,Matrix C,Hadoop,1.0,0.4869788383872355,0.5039891926865204,0.2054526283845894,1-to-1,-0.008120785601122386,-0.02544317176204017,19824.0,1.0,8.878658139822122
162,Matrix B,WebServer,2.0,0.35743736808149074,0.3637530714224227,0.2932101937057288,1-to-1,0.7013119462985185,-0.11931277531388775,8095.0,1.0,8.483516164242774
163,Matrix A,Hadoop,2.0,0.2607629057674832,0.27485549090962674,0.24415768129982313,2-to-1,0.043403394625513264,-0.11318675993549485,25245.0,0.0,16.01793971607824
164,Matrix A,CacheFollower,1.0,0.2862987474854347,0.2864041407146816,0.1864971485661687,4-to-1,0.0916554796753775,-0.013671515899180033,15501.0,0.0,9.167609140427658
165,Matrix C,Hadoop,1.0,0.4976038462949421,0.5149861709071919,0.20993557784617842,1-to-1,-0.005317218329569205,-0.05793518818762225,22943.0,0.0,9.670222742837996
166,Matrix A,Hadoop,2.0,0.4377477482944125,0.46142371803852084,0.38770880372969035,1-to-1,0.21938377617337046,-0.2701037963250402,9905.0,0.0,9.813315024348045
167,Matrix C,Hadoop,2.0,0.3739547223548296,0.3862690434314813,0.18646113743542864,4-to-1,0.003018165114624554,-0.03714703600622334,10634.0,1.0,11.003474933474081
168,Matrix B,WebServer,2.0,0.35186803852402815,0.35808954139462273,0.2939054374238471,2-to-1,0.06559602768479998,-0.15286205531509267,18425.0,1.0,16.564351403995214
169,Matrix B,CacheFollower,1.0,0.49779345206767084,0.5012415547882461,0.4164108418623386,2-to-1,0.13636425712115494,-0.18989396419409554,10341.0,0.0,19.748951604762308
170,Matrix C,WebServer,1.0,0.45969779337288225,0.48027272129191007,0.1940265828657173,1-to-1,-0.009939954064947534,-0.018454679818529277,14751.0,0.0,6.4171734473314945
171,Matrix C,CacheFollower,2.0,0.3899553900952213,0.3926340537512778,0.1622061969519101,1-to-1,0.02230332213386804,-0.09619837049508066,17950.0,1.0,13.07504267084021
172,Matrix B,WebServer,1.0,0.6690420765770847,0.6813949684296395,0.5492517433263666,1-to-1,0.14220650866577023,0.1409917161657019,23699.0,0.0,10.201991447642254
173,Matrix C,CacheFollower,2.0,0.3960337478872348,0.3987388385896892,0.19621910043073512,4-to-1,0.047177513348949124,-0.05598534334350426,26866.0,1.0,18.617624835298148
174,Matrix C,Hadoop,2.0,0.46849940132410967,0.4839178971064624,0.20615312788917556,2-to-1,0.11218548085072338,-0.033078704812251496,8362.0,1.0,7.107272162637681
175,Matrix B,WebServer,1.0,0.491735519764727,0.5007680512151914,0.41101029142005086,2-to-1,0.21316659633410745,-0.1669263039971109,10411.0,1.0,17.79521797637286
176,Matrix C,CacheFollower,1.0,0.6155246951323434,0.6209530516839035,0.3055705229434519,4-to-1,0.08091022636284556,0.0117731425385981,19102.0,1.0,13.90770387380209
177,Matrix A,Hadoop,2.0,0.25428706454458816,0.26802122676883283,0.2252033979664633,1-to-1,0.35518189162535424,-0.054565390809458054,10142.0,1.0,16.08464320476208
178,Matrix A,Hadoop,1.0,0.5249442952927075,0.5341775822216779,0.3432593581023307,4-to-1,0.13432183195233122,-0.12755080822084094,18905.0,0.0,6.113026840815471
179,Matrix B,WebServer,2.0,0.28461777988293036,0.28962823781060426,0.2334604389238341,1-to-1,0.10474038612010976,-0.1451600646534122,12577.0,0.0,14.353979939371706
180,Matrix C,WebServer,2.0,0.5959382679039567,0.6214304312828551,0.25105285091758384,1-to-1,0.04417027909363397,-0.02478772580015688,18016.0,1.0,7.276852286617483
181,Matrix B,WebServer,2.0,0.3510081172036781,0.35473954752396963,0.28603134630693705,4-to-1,0.03357001337180867,-0.17458052961555354,24810.0,1.0,10.268608793922027
182,Matrix C,WebServer,2.0,0.31519777454448783,0.32870810184796784,0.13279540547317914,1-to-1,0.0296551722532248,-0.02965016864100674,23124.0,0.0,11.382029360592455
183,Matrix B,WebServer,2.0,0.46696641106108877,0.4750990882916486,0.38994214919405373,2-to-1,0.3850767464192157,-0.1952826215057328,8915.0,1.0,11.070756647152262
184,Matrix A,Hadoop,1.0,0.729101716771376,0.7692059298436461,0.683301979261454,2-to-1,0.28285282551928953,0.10454704198980133,25049.0,0.0,9.206375374887418
185,Matrix A,Hadoop,1.0,0.5614998547214793,0.5713611496472587,0.367153298834882,4-to-1,0.12243410801415139,-0.11182377888582715,23197.0,0.0,8.76293874269645
186,Matrix C,Hadoop,2.0,0.37802752671672857,0.3904752145864819,0.15917808652079443,1-to-1,0.011170208821315282,-0.05383828800499251,22776.0,0.0,13.25517667886881
187,Matrix C,CacheFollower,2.0,0.6803397105255539,0.6850106065129138,0.29643317219622145,2-to-1,0.1388219541169946,-0.11200829331827178,28820.0,1.0,18.247281005075205
188,Matrix A,CacheFollower,2.0,0.5369251655038476,0.5389030171758397,0.5007192495997745,2-to-1,0.12420385895388691,-0.15180911311679265,14502.0,0.0,18.603261663629414
189,Matrix B,CacheFollower,1.0,0.555442435921554,0.5565845805058687,0.45247586090845276,4-to-1,0.06613430479754726,-0.03721342037831117,21326.0,1.0,18.121950545048666
190,Matrix B,WebServer,2.0,0.6224102471231658,0.6291569988125584,0.5072978884497701,4-to-1,0.7611542384821414,-0.2316734779518202,6225.0,0.0,9.445763872060294
191,Matrix C,WebServer,1.0,0.3017955243982935,0.31534016914934904,0.1273950669089622,1-to-1,0.4614283321094513,-0.01885582772717556,8246.0,0.0,6.730740241529766
